90 2116
value,weight
91,11
85,64
16,46
31,26
56,23
30,65
2,10
95,44
41,86
28,44
65,67
30,95
13,76
89,25
5,34
83,60
73,63
57,29
99,4
1,68
13,49
10,37
91,32
23,29
11,59
70,26
90,88
32,28
84,92
5,7
35,99
89,27
56,85
67,14
7,33
39,3
87,96
97,61
73,15
78,67
79,20
1,57
83,87
34,54
41,67
2,84
61,13
5,41
50,73
10,24
28,77
17,25
14,23
34,62
67,36
60,16
55,54
3,79
97,20
13,35
2,27
85,33
81,23
11,80
15,42
34,100
73,29
56,38
53,25
55,70
67,53
96,84
19,54
14,16
60,69
14,31
94,59
15,60
90,14
63,28
73,43
11,23
22,79
67,13
48,7
22,67
47,78
4,79
100,6
57,68
