95 2398
value,weight
27,86
23,71
41,83
33,95
14,68
100,87
79,14
63,21
22,100
20,23
26,71
87,23
78,62
88,88
12,32
27,1
24,54
18,32
46,51
12,65
50,96
88,73
83,42
100,2
86,7
33,33
80,10
86,50
80,79
56,71
86,68
28,26
77,97
31,2
30,57
73,50
16,61
32,56
7,41
33,46
99,60
78,4
70,35
63,29
18,77
75,95
33,37
31,21
14,47
27,51
51,22
56,10
82,60
84,63
5,15
32,12
61,66
71,59
53,85
24,7
67,81
53,49
71,38
11,80
36,62
29,22
31,95
6,89
59,28
19,93
81,69
92,40
40,85
84,86
16,55
59,49
5,1
67,62
35,44
81,72
47,34
73,34
70,52
6,6
83,45
66,70
4,19
12,87
98,3
83,9
92,86
38,18
48,40
24,98
32,46
