100 2559
value,weight
63,44
21,85
48,80
44,37
25,76
100,38
41,85
74,68
34,100
40,29
35,24
43,37
75,27
79,88
52,83
75,9
86,39
66,60
53,98
91,1
21,98
75,61
49,57
81,85
93,84
15,77
78,13
72,29
49,99
64,9
90,42
64,83
29,13
50,26
72,25
8,61
78,55
28,77
2,41
9,45
63,22
98,40
63,5
92,81
26,89
47,8
5,25
56,49
23,54
58,73
5,35
60,97
74,30
27,85
27,53
43,60
81,63
96,47
86,39
9,16
33,1
82,77
26,66
58,79
4,62
28,86
88,82
80,56
9,3
16,28
16,92
29,98
98,47
7,4
81,53
68,77
67,25
74,37
39,7
95,97
72,8
26,74
13,20
37,70
9,21
86,66
100,54
7,35
2,13
86,56
81,3
13,27
75,49
37,63
92,33
33,93
36,38
93,82
43,9
89,68
