100 2564
value,weight
75,94
64,27
45,16
95,27
55,13
77,45
32,75
3,92
37,56
51,37
17,99
10,21
28,45
20,88
88,82
94,62
66,62
13,73
77,94
9,66
46,5
38,10
35,98
67,32
43,78
99,10
85,34
4,51
77,39
60,31
23,51
54,17
35,57
15,39
78,29
71,66
53,88
6,23
18,81
67,43
71,73
96,19
72,88
44,72
37,56
46,19
54,38
50,75
54,43
68,43
1,90
8,38
89,33
50,93
27,57
17,80
66,10
98,22
36,18
67,100
33,34
29,38
85,63
25,45
7,63
43,64
8,32
79,79
98,15
21,29
86,64
13,17
29,79
86,79
67,82
74,63
54,80
24,17
42,58
54,44
21,50
65,71
19,56
54,90
69,43
97,9
77,47
17,38
85,20
78,20
94,60
2,37
84,60
31,22
6,50
84,18
21,77
92,89
3,39
34,65
