100 2311
value,weight
4,48
9,18
97,39
76,37
19,17
41,64
76,60
72,60
6,56
7,22
22,68
24,68
9,4
25,27
33,46
43,79
100,56
30,42
45,37
15,70
1,97
77,27
60,63
17,98
17,64
40,11
3,1
22,98
89,18
29,42
99,17
10,96
39,81
13,57
24,55
44,85
51,57
72,32
56,14
32,12
74,78
46,83
19,28
33,91
87,52
20,10
5,15
18,73
50,69
54,5
5,51
99,9
71,27
51,6
71,48
38,37
87,6
1,49
77,46
71,33
65,94
2,71
14,71
9,6
22,24
38,11
18,25
65,32
31,85
49,29
77,2
50,94
89,24
30,33
58,65
77,35
34,27
47,25
11,29
86,61
52,98
2,6
33,92
6,46
14,93
77,36
14,100
16,16
7,3
85,91
71,70
92,11
8,7
86,77
98,19
35,39
78,73
6,82
65,40
99,22
