85 2288
value,weight
24,98
67,93
10,12
5,16
95,56
44,91
85,60
67,16
74,49
26,100
97,24
37,46
15,23
60,81
37,59
44,42
94,62
51,76
38,97
19,53
21,19
41,68
49,20
56,55
47,59
10,82
36,86
46,35
23,46
32,1
33,95
14,13
82,50
92,34
14,87
74,26
28,41
44,64
97,98
83,91
48,50
56,45
23,54
59,16
99,82
81,44
44,50
13,36
68,2
88,82
83,65
9,53
55,84
31,38
72,94
5,12
5,85
41,1
23,80
42,86
49,21
33,20
15,36
48,96
33,22
39,1
51,87
90,81
4,53
10,52
23,76
87,99
84,51
23,56
49,70
53,24
49,38
9,55
38,96
70,38
36,61
97,26
53,1
69,54
4,79
