95 2380
value,weight
75,81
23,43
75,25
21,14
33,70
30,23
3,70
32,29
7,1
70,76
10,2
97,27
83,89
64,92
28,96
53,100
100,74
28,79
68,48
40,36
76,17
64,89
56,31
85,90
54,91
67,66
24,84
71,58
20,35
43,48
70,53
86,10
27,58
51,45
5,25
69,42
77,25
24,4
23,69
84,67
8,48
92,32
91,94
43,49
63,7
67,83
73,57
92,23
34,59
9,35
89,9
15,64
38,84
58,57
93,21
11,76
72,42
85,18
41,38
34,49
18,10
75,62
15,64
75,59
60,83
42,86
49,60
63,18
93,48
66,18
72,83
16,91
29,82
78,29
49,22
32,91
55,25
30,16
52,70
46,81
64,2
11,77
62,72
69,43
28,12
32,67
40,23
68,44
65,1
29,5
79,78
31,93
9,40
66,19
74,60
