95 2371
value,weight
99,89
99,17
69,51
41,14
47,38
2,52
43,95
18,80
92,53
53,5
45,69
3,30
98,76
23,44
14,15
62,56
46,33
16,67
99,89
38,40
80,41
27,32
42,32
35,5
48,55
85,49
84,92
19,87
93,28
22,78
96,21
35,21
57,70
21,75
49,71
100,84
39,18
51,75
28,62
82,13
46,78
45,70
42,20
39,95
87,56
59,100
59,98
79,38
22,55
37,13
83,1
16,89
22,58
1,17
38,32
28,20
82,94
44,35
4,42
96,75
95,47
64,94
75,3
42,1
86,37
26,98
45,33
51,95
62,4
78,29
89,74
67,72
61,89
23,45
9,70
51,68
59,65
100,65
79,38
12,99
9,16
25,67
38,34
7,12
92,11
79,23
40,20
20,8
59,86
71,27
23,30
82,78
81,51
5,42
11,3
