85 2256
value,weight
77,1
91,91
26,91
72,38
18,21
13,59
12,19
42,48
98,85
52,24
85,27
78,87
52,50
93,87
42,68
42,34
46,20
32,89
95,3
5,13
64,79
43,91
40,11
49,9
47,100
3,88
92,58
28,59
38,64
4,65
97,11
35,63
86,20
21,51
7,50
82,92
15,58
57,61
25,62
58,23
11,85
80,43
11,51
74,72
80,98
21,35
23,73
83,92
21,44
17,92
55,13
82,64
11,3
18,76
1,44
1,34
99,27
5,61
63,10
27,88
91,45
78,53
46,95
47,68
89,45
79,74
49,39
97,22
23,33
29,70
41,73
92,72
62,30
100,20
45,75
21,55
43,65
26,61
83,23
87,47
9,58
39,92
71,28
57,4
81,91
