85 2018
value,weight
71,85
18,100
80,50
56,56
69,77
32,13
29,80
27,7
22,10
50,65
64,51
78,80
4,63
86,8
51,25
86,22
41,43
82,7
92,81
76,85
84,44
37,19
76,9
55,51
83,46
84,28
11,27
57,33
77,95
87,53
97,70
56,5
67,79
50,100
57,10
56,49
41,91
88,80
40,5
62,36
88,60
51,85
50,54
14,72
4,13
67,53
72,76
17,34
4,11
45,19
25,74
95,79
38,15
69,35
79,16
10,5
57,21
68,78
6,71
70,37
88,25
29,62
16,95
37,59
92,74
78,86
42,85
64,8
17,41
1,60
1,9
37,62
80,22
36,86
46,36
34,38
9,56
57,5
43,75
69,22
11,37
67,53
49,1
23,68
55,26
