95 2844
value,weight
91,77
24,55
31,39
17,87
13,34
77,95
91,82
29,42
70,72
93,33
86,82
26,82
88,36
23,47
60,14
91,100
85,87
57,82
96,22
43,72
82,69
29,72
52,70
39,69
93,56
74,82
48,72
4,39
59,79
22,42
7,30
91,71
88,29
32,93
35,5
94,61
31,46
6,13
81,94
42,56
61,68
9,69
61,22
90,51
64,24
40,2
78,91
5,92
18,10
64,26
51,76
18,85
61,34
36,100
65,59
2,82
8,92
76,5
60,8
42,70
6,66
42,16
32,88
38,74
22,91
55,92
18,71
45,62
45,65
55,88
80,73
65,55
16,79
17,92
7,69
26,26
24,65
3,7
90,89
83,7
45,75
24,94
66,85
72,72
40,78
10,34
29,93
17,34
29,31
1,95
6,61
84,60
41,80
42,29
71,38
