100 2286
value,weight
88,70
2,22
18,30
17,85
78,47
95,57
11,55
46,99
99,91
69,94
58,35
78,18
25,16
55,36
45,85
98,41
99,76
3,14
57,47
60,5
44,70
31,6
54,73
46,75
37,34
30,51
100,13
29,36
63,46
72,91
28,1
27,51
97,5
10,75
51,94
70,40
25,22
63,13
63,84
72,35
54,9
74,97
87,66
25,80
72,20
65,39
16,24
40,5
21,23
14,100
28,3
69,46
32,85
46,76
16,14
94,56
64,54
20,31
91,55
89,81
68,80
10,8
78,80
41,44
54,44
4,16
90,80
52,95
1,3
70,24
52,56
98,76
71,24
2,57
80,57
62,14
84,5
81,4
25,99
30,62
14,41
3,16
92,29
61,2
57,38
89,8
17,44
29,28
38,61
60,26
88,28
88,100
69,32
95,35
46,45
96,66
25,8
37,79
31,42
51,14
