100 2624
value,weight
85,21
51,55
1,37
66,19
92,71
65,43
31,62
43,95
94,93
87,33
22,52
44,3
84,62
71,75
60,100
94,69
32,68
62,51
69,20
88,81
45,36
64,29
88,69
22,38
69,57
11,60
11,21
40,72
35,91
89,38
93,67
63,90
22,20
23,79
32,3
48,70
65,79
86,78
8,11
34,26
95,69
15,7
63,98
65,15
87,21
93,86
100,90
9,29
80,50
91,94
10,58
39,63
78,72
18,67
23,20
45,35
20,90
42,76
88,76
57,27
99,1
6,32
50,57
95,20
24,91
25,33
75,100
21,42
80,92
30,63
12,21
73,80
56,18
65,29
6,30
24,1
27,94
88,65
22,67
32,34
1,49
27,21
91,40
56,7
14,37
73,22
34,92
94,60
74,55
84,30
4,93
7,26
88,63
45,57
31,51
94,100
89,2
63,4
55,96
48,86
