90 2307
value,weight
25,18
41,74
87,50
9,80
16,52
34,54
57,1
16,11
42,98
37,93
8,61
90,20
86,76
43,57
9,77
88,8
4,64
22,27
65,93
84,66
16,26
46,1
20,3
20,73
45,60
69,6
40,72
37,66
29,60
33,79
74,47
82,8
47,60
65,45
38,85
48,9
24,13
5,85
50,66
17,35
65,46
42,7
15,3
51,11
12,20
79,60
64,63
68,8
93,31
94,27
96,95
96,89
82,87
85,2
82,17
21,62
98,96
86,93
84,100
4,39
39,45
63,8
13,21
33,56
60,58
67,91
60,51
7,20
51,49
48,16
59,94
89,64
86,80
54,17
51,60
66,73
78,12
73,91
81,68
9,60
68,8
65,91
10,25
84,92
40,60
18,79
81,96
67,30
9,67
85,98
