90 2219
value,weight
25,13
65,30
93,12
28,84
51,73
62,81
66,85
12,11
6,53
18,10
51,46
86,65
19,18
36,18
75,88
50,16
30,62
15,16
9,8
73,55
16,45
29,67
95,86
90,50
43,53
55,73
90,30
31,56
12,71
53,38
30,95
38,33
36,90
9,47
26,60
74,58
74,87
100,71
55,15
57,10
90,34
92,6
56,50
14,17
66,24
42,83
61,78
92,63
26,62
56,16
86,42
86,96
77,76
44,77
82,24
21,94
4,59
57,82
64,10
51,71
50,88
56,22
51,28
93,78
37,15
76,42
34,95
87,59
20,66
17,99
90,48
43,61
52,91
9,19
45,12
97,41
51,4
3,3
1,65
1,26
69,27
45,97
73,23
43,69
44,40
59,40
82,11
6,16
87,13
28,98
