90 2553
value,weight
8,28
26,4
51,33
77,82
62,2
20,32
57,56
76,62
43,3
35,73
98,31
65,88
67,76
71,87
15,83
77,56
26,71
60,16
31,72
94,66
11,88
98,34
97,89
18,25
8,78
42,22
15,62
99,48
45,42
71,93
52,43
28,68
69,10
78,58
51,42
3,27
70,37
47,85
19,92
62,56
21,72
4,35
78,65
60,11
24,32
74,86
65,77
20,57
94,91
32,14
61,89
76,11
5,54
87,81
58,88
75,29
15,86
43,18
79,100
56,26
77,60
23,50
73,30
59,76
17,72
40,23
69,90
11,58
76,39
17,40
75,57
28,73
62,49
30,50
72,3
20,64
44,58
100,92
28,83
12,63
25,92
61,13
15,25
40,100
48,91
46,82
91,86
33,100
40,81
35,64
