100 2330
value,weight
90,64
35,85
77,75
81,30
28,84
76,41
44,19
38,15
67,20
31,32
95,13
90,42
77,68
60,50
45,99
44,56
10,67
66,62
49,73
70,59
99,7
34,25
19,20
1,31
42,14
44,44
89,43
54,78
9,47
72,47
15,69
16,86
10,65
55,25
56,12
66,12
54,51
78,21
74,91
88,47
39,7
53,4
75,4
81,19
65,51
88,96
52,70
76,49
30,68
71,7
30,64
94,40
6,28
75,52
69,9
53,68
68,73
84,97
24,31
17,51
91,11
88,70
63,7
38,43
29,51
46,86
11,59
75,68
97,67
52,96
34,82
56,60
63,70
4,4
42,79
91,67
86,15
97,20
83,4
57,7
76,1
18,22
41,97
37,6
36,59
2,45
91,29
82,82
8,24
15,14
29,93
74,35
19,18
28,30
31,50
40,76
35,96
65,69
36,32
64,39
