90 2296
value,weight
63,61
38,68
20,20
53,25
40,16
7,93
1,94
3,99
57,76
4,48
81,18
27,26
52,33
30,80
27,9
7,55
45,61
44,65
22,36
14,16
3,66
30,75
35,91
37,10
71,75
41,69
13,66
20,61
83,40
86,56
61,92
58,43
58,93
59,53
88,81
29,43
67,16
44,12
40,42
85,40
11,65
60,16
28,76
85,31
9,31
19,26
9,67
71,7
21,33
30,89
6,62
93,96
35,19
21,48
60,23
92,46
57,51
24,25
92,9
24,12
80,81
55,13
8,23
6,76
65,84
61,97
5,62
76,45
15,88
22,46
58,51
3,62
64,8
63,98
18,74
17,54
40,25
13,91
16,57
57,2
79,23
8,31
13,13
45,93
3,18
81,22
78,70
22,94
41,82
67,54
