100 2425
value,weight
100,73
32,97
73,78
6,49
60,5
12,9
65,29
94,29
17,9
17,79
78,18
62,12
28,72
18,52
75,41
17,91
57,36
12,82
1,75
66,55
42,77
80,100
90,27
7,8
6,45
97,5
63,34
23,7
51,70
39,61
30,59
44,84
89,24
70,37
61,6
70,38
93,22
9,17
85,49
33,74
97,28
97,66
25,65
100,55
77,11
24,54
100,69
99,49
62,91
73,13
2,10
47,39
19,89
71,29
76,83
16,37
31,8
67,25
5,98
71,23
44,75
1,100
53,60
16,76
28,86
16,50
11,2
41,36
61,53
47,34
51,88
41,46
88,6
64,81
31,14
84,25
54,74
29,41
40,43
54,54
37,72
37,45
34,58
68,33
55,39
69,57
93,32
97,98
14,34
4,2
55,98
72,42
18,17
92,44
12,67
6,75
75,26
80,89
66,76
53,26
