90 2186
value,weight
77,41
54,37
27,94
95,34
7,98
20,12
95,63
1,10
46,3
23,91
49,44
37,48
79,40
61,76
29,23
63,35
75,55
96,3
12,79
53,23
10,72
30,30
90,34
32,44
8,27
94,5
77,88
59,89
43,13
50,39
4,25
82,71
40,15
69,66
33,16
32,9
33,8
88,88
93,31
9,32
67,94
31,99
64,83
20,48
63,47
49,56
15,19
7,42
97,61
17,61
57,89
45,80
13,78
39,49
62,77
31,25
85,25
4,47
16,72
27,8
44,19
71,91
83,17
95,100
41,29
94,86
69,45
89,63
82,68
4,32
73,55
86,44
56,82
67,10
34,80
37,9
16,24
71,54
62,97
27,19
41,64
28,70
57,46
28,91
34,8
35,89
76,1
14,41
39,42
9,26
