100 2525
value,weight
54,78
41,23
15,62
92,38
75,53
95,7
67,87
7,94
88,100
7,13
48,38
58,56
87,77
49,80
25,99
46,75
6,45
24,59
91,32
85,16
69,82
56,69
51,6
16,59
25,29
15,62
95,45
14,81
68,64
26,19
72,45
1,7
18,61
88,10
59,9
4,87
17,39
81,77
56,21
96,37
57,81
2,57
17,48
34,57
82,72
88,42
39,38
79,94
18,89
20,34
69,76
88,24
72,74
59,11
53,26
13,29
92,10
1,20
62,61
53,57
71,12
38,62
19,49
51,43
6,50
17,99
15,33
42,72
26,80
5,71
27,57
1,13
56,2
51,57
67,33
41,42
45,12
63,48
88,70
47,32
27,72
85,12
16,95
86,80
51,51
37,30
13,5
62,3
21,40
29,70
23,76
95,59
42,78
6,58
75,57
10,78
44,56
87,83
50,39
7,31
