85 2018
value,weight
78,46
39,98
31,11
46,80
95,92
21,46
14,18
12,14
58,97
28,10
9,69
67,44
58,21
43,27
33,8
10,92
61,38
5,45
62,2
38,62
55,56
36,48
45,49
53,80
27,26
72,3
85,83
80,98
20,53
49,60
66,91
79,55
29,52
42,31
65,9
19,55
87,41
30,31
68,54
3,99
34,27
48,44
20,99
33,5
44,28
37,44
87,48
91,83
72,39
80,1
52,1
54,48
43,12
74,60
2,49
33,24
58,30
77,56
54,60
19,27
82,57
75,100
13,41
74,68
83,37
98,3
23,36
65,63
79,82
28,53
41,10
75,9
90,95
35,88
83,81
2,39
96,17
64,81
91,34
33,44
21,10
39,58
57,90
67,8
4,53
