100 2654
value,weight
34,50
9,14
49,73
30,68
90,55
69,49
71,79
37,33
49,39
3,38
7,49
69,45
86,28
22,2
26,17
14,90
75,73
7,64
74,87
97,75
2,86
97,72
86,13
15,68
41,57
20,14
1,36
1,36
85,23
69,96
3,88
4,14
41,12
79,75
65,38
35,57
45,79
23,40
3,32
78,74
68,85
45,27
23,68
52,88
83,52
34,35
82,80
24,87
19,96
87,95
73,16
89,45
90,54
2,28
39,69
30,56
8,27
74,33
57,42
16,53
86,80
59,25
28,33
9,5
29,52
29,18
40,81
90,84
59,42
19,28
98,29
49,65
98,84
87,59
25,98
74,93
61,86
46,74
63,58
34,50
3,11
49,45
93,92
81,46
71,83
54,13
54,44
40,80
38,92
9,12
82,22
31,72
15,54
82,2
75,46
75,53
28,65
63,85
64,47
98,27
