85 2054
value,weight
96,26
26,5
31,30
92,61
22,47
83,71
39,12
64,9
31,76
99,23
4,2
65,20
98,14
38,42
69,21
37,54
86,22
57,59
8,80
58,53
96,70
78,44
100,98
3,20
50,79
92,29
20,97
82,61
24,24
96,24
96,44
81,17
37,72
61,32
39,46
24,96
38,24
14,77
96,70
68,73
70,66
67,31
50,87
85,81
60,52
2,94
65,100
25,65
38,2
63,76
26,52
92,59
59,18
82,40
25,2
85,41
98,29
24,88
75,18
29,40
27,34
99,44
26,81
36,79
91,59
2,36
13,93
72,56
18,28
80,41
62,28
64,66
73,73
80,37
21,41
89,26
80,29
66,55
95,42
69,61
33,29
65,16
96,70
83,78
56,42
