100 2549
value,weight
80,96
36,9
60,51
16,48
31,53
14,27
31,7
62,20
84,38
64,75
52,18
76,94
54,15
52,56
10,23
76,43
49,57
62,49
39,100
84,96
57,29
3,50
11,61
90,45
24,8
61,41
38,31
89,87
45,26
67,73
78,98
41,22
6,100
48,84
77,47
65,5
63,47
5,19
18,95
80,52
2,59
31,63
83,44
98,17
54,26
69,41
5,84
67,100
42,20
16,21
90,20
6,94
23,74
16,48
89,42
70,50
52,79
84,34
27,18
26,64
24,20
68,39
98,95
94,44
31,24
7,85
45,95
47,51
6,48
4,67
12,68
14,66
2,36
10,8
56,81
4,89
61,64
4,74
61,75
26,26
52,60
36,68
81,71
99,2
27,32
52,85
43,24
84,18
76,60
17,85
10,25
46,83
73,71
46,46
61,42
64,7
50,62
14,11
76,42
67,56
