85 1812
value,weight
71,7
81,31
79,7
93,40
70,90
71,97
95,17
31,38
3,48
7,20
45,49
46,36
61,78
96,26
44,49
19,94
51,32
41,54
81,90
74,26
5,1
100,20
57,20
28,31
73,33
2,48
53,27
72,39
71,24
55,16
86,8
31,65
28,3
40,11
59,68
71,23
50,1
88,1
15,33
1,85
91,21
13,13
39,61
39,83
32,83
91,68
85,72
88,60
41,54
53,6
93,48
80,21
18,10
9,29
86,31
85,45
19,54
65,28
10,1
76,6
99,74
33,3
9,98
96,49
63,26
78,47
100,31
97,14
36,57
25,94
34,70
35,89
18,47
49,93
86,14
80,95
11,91
20,26
38,19
17,43
37,83
83,50
29,40
12,12
12,80
