90 2215
value,weight
7,30
62,84
16,62
39,43
44,2
94,20
5,67
20,99
45,66
50,67
62,86
40,1
32,68
36,67
65,31
69,27
32,57
2,89
46,65
63,94
14,43
2,10
93,81
84,1
58,16
84,33
44,62
13,4
54,48
62,29
12,58
86,36
26,34
45,24
8,70
25,65
35,70
36,56
58,57
67,97
20,16
87,39
29,68
92,94
48,96
60,20
54,82
70,6
77,14
85,35
50,10
75,31
48,49
27,53
28,11
95,76
5,55
81,7
22,2
19,74
68,65
23,58
87,47
9,23
23,90
51,90
68,34
96,34
37,45
43,39
16,48
45,56
73,97
56,21
98,29
14,12
34,99
91,35
67,7
23,22
49,78
24,82
65,24
2,97
9,83
71,61
95,25
50,64
36,47
68,61
