100 2431
value,weight
75,3
10,37
2,5
87,35
11,44
82,93
69,77
83,16
17,91
63,75
5,80
85,98
91,77
27,26
65,14
82,61
28,40
38,27
20,91
55,98
69,85
26,82
14,78
86,35
65,52
71,23
90,3
74,11
82,39
35,84
62,24
66,61
84,58
94,30
96,60
83,40
62,76
28,10
23,89
34,78
1,91
43,100
77,25
63,49
32,29
42,73
97,1
36,26
10,20
25,46
66,96
66,1
31,72
48,87
94,75
58,26
37,71
15,27
54,56
32,33
73,57
87,58
17,40
87,39
91,89
56,6
43,33
84,56
39,70
15,40
33,28
71,79
97,20
37,53
12,97
5,2
18,65
20,62
90,11
91,10
81,81
31,29
27,61
21,46
97,1
95,73
58,45
25,40
14,50
52,57
26,5
49,44
38,56
27,16
10,49
79,94
86,45
8,14
60,20
92,11
