85 1987
value,weight
90,21
56,82
70,6
58,17
67,54
88,23
20,46
40,27
98,73
39,23
31,100
31,71
13,4
51,7
10,77
64,57
59,78
6,88
54,64
16,79
88,2
25,42
93,96
26,61
54,86
39,99
87,70
37,39
25,40
100,13
92,45
46,20
84,29
97,16
19,16
72,97
90,2
2,25
24,97
63,63
40,89
77,30
40,41
11,6
94,2
29,53
10,36
83,50
23,3
3,26
70,85
5,62
13,79
73,76
2,44
86,62
76,39
84,85
23,78
94,10
39,13
33,24
23,88
66,11
48,10
61,78
47,36
31,40
53,9
86,31
57,88
24,12
29,74
24,49
73,89
99,37
1,44
76,21
36,55
44,36
62,39
38,34
78,28
64,75
77,43
