100 2410
value,weight
50,31
61,89
89,73
50,23
6,23
36,98
47,82
24,82
68,49
54,48
82,32
98,15
25,91
19,49
83,16
86,86
3,33
33,45
66,64
72,71
50,30
99,18
20,20
82,27
53,72
19,14
73,48
7,13
17,52
72,51
54,82
75,78
65,47
100,3
26,17
96,73
2,34
50,90
62,83
15,39
27,29
35,48
61,83
24,88
80,28
57,59
41,5
14,29
49,53
60,19
93,35
78,8
57,72
20,16
50,5
35,45
52,54
61,12
76,5
77,58
99,44
96,86
51,83
22,98
25,61
33,19
64,30
95,38
78,41
2,69
34,76
36,60
98,73
25,41
12,24
77,75
100,12
13,40
26,68
22,93
44,33
13,46
83,72
63,40
25,67
62,73
9,83
36,10
61,2
44,46
77,45
39,65
40,99
60,71
16,44
86,20
25,1
2,45
51,31
63,55
