100 2532
value,weight
4,56
83,99
80,11
75,87
45,88
21,13
16,54
20,85
63,12
91,63
85,67
71,60
27,13
14,66
32,8
25,97
12,20
21,75
93,58
49,59
55,30
88,92
5,68
39,36
37,17
29,14
55,4
61,78
14,93
92,52
93,6
27,52
36,22
51,63
19,52
80,77
77,58
10,67
43,58
82,12
66,16
74,46
48,44
90,48
16,27
8,34
62,60
71,14
79,16
26,60
45,5
54,96
43,10
36,83
83,97
32,24
75,52
46,3
58,10
57,53
26,98
94,31
38,98
4,85
43,53
12,21
97,9
28,63
50,67
50,75
34,80
75,21
59,46
69,100
58,68
53,45
44,34
98,18
64,68
39,72
96,96
3,96
59,91
19,19
58,53
99,81
11,21
49,43
98,26
23,69
55,23
72,78
70,73
45,58
92,10
54,29
39,88
99,26
74,10
7,82
