90 2171
value,weight
77,98
34,81
9,5
50,16
3,5
26,87
45,36
12,74
66,57
37,66
38,50
18,68
22,85
81,86
18,37
68,65
4,11
76,32
23,7
19,45
1,53
32,8
62,95
74,36
14,8
89,75
13,100
34,59
88,74
41,4
15,75
14,4
52,70
85,28
42,74
43,8
54,9
27,32
89,68
23,34
54,17
76,30
31,43
1,46
89,90
86,67
47,72
7,42
41,23
56,93
19,38
19,58
64,46
37,9
19,87
29,12
8,61
67,5
27,28
40,70
93,71
39,78
37,36
41,88
63,21
22,34
80,21
5,16
84,32
12,71
96,41
40,4
48,100
76,76
23,81
95,23
63,63
57,80
52,60
5,28
2,89
4,56
4,47
94,26
49,4
99,74
86,40
41,23
40,30
47,67
