95 2353
value,weight
46,5
59,2
66,63
73,6
11,18
70,38
99,47
66,19
63,61
60,36
79,26
15,91
57,55
29,11
41,85
60,55
59,47
54,60
9,98
13,22
85,5
18,35
49,68
41,28
93,67
58,72
19,60
57,31
92,68
80,6
62,18
61,76
44,3
88,3
14,40
27,59
26,50
90,90
29,1
64,12
100,85
90,92
35,75
50,30
95,70
74,79
18,83
26,14
53,66
7,90
58,91
24,32
78,6
33,4
32,41
64,95
22,80
98,23
64,69
46,97
73,43
98,27
37,63
38,97
29,39
90,87
86,2
74,57
40,60
38,39
88,94
84,57
77,35
25,43
55,17
86,11
9,70
74,95
76,54
40,19
30,70
13,65
41,98
90,95
63,41
45,3
1,81
59,41
28,43
51,82
32,61
26,20
44,11
47,98
47,30
