100 2574
value,weight
44,21
75,8
49,97
96,77
96,4
98,90
64,56
79,86
48,100
87,80
26,72
15,11
30,70
30,27
70,60
91,56
99,72
95,36
22,31
66,70
78,89
87,13
55,38
31,10
14,5
76,21
28,86
38,1
48,78
27,24
44,62
35,18
78,88
5,89
68,79
74,47
10,43
92,29
75,12
16,59
16,74
15,68
1,98
89,94
22,8
57,88
23,52
41,78
44,87
71,14
72,95
79,91
29,37
45,44
22,100
69,26
8,59
81,32
10,92
64,87
60,49
98,40
30,14
50,33
1,2
73,94
79,7
10,61
9,52
14,2
14,15
91,36
65,87
31,23
91,97
43,73
47,2
49,25
100,20
32,26
60,37
92,98
16,5
48,77
35,8
4,35
72,94
23,5
84,79
1,88
12,15
2,93
79,39
42,61
35,60
54,32
38,36
94,84
82,64
72,41
