85 2293
value,weight
97,91
20,17
10,79
8,31
11,94
30,75
7,25
4,45
97,9
49,93
5,61
73,70
85,8
46,13
2,49
13,94
46,19
97,6
33,8
48,7
65,88
87,51
42,99
38,38
12,25
76,63
8,85
18,62
6,84
64,19
74,87
89,1
46,80
61,25
28,25
4,88
89,28
98,89
1,38
68,43
7,47
57,55
100,20
39,64
53,50
44,73
31,86
40,81
79,42
55,42
77,80
41,98
87,29
7,79
50,12
35,99
27,98
39,37
32,36
92,88
21,24
19,57
60,17
75,37
3,92
61,11
94,43
79,82
99,95
80,18
32,77
40,2
40,67
54,4
7,93
100,73
76,83
18,42
95,92
47,78
4,32
95,58
57,79
14,7
63,95
