85 2079
value,weight
69,87
73,21
100,20
92,37
37,49
34,58
47,32
20,11
91,52
56,32
6,7
88,70
95,71
3,91
8,98
18,60
2,6
16,27
61,2
69,99
89,43
23,39
64,54
32,6
91,70
14,26
12,99
95,2
69,28
66,57
27,69
46,84
53,50
5,75
100,11
65,39
98,10
94,76
14,64
41,17
84,58
41,34
90,77
28,11
84,97
93,19
28,7
77,59
87,96
2,83
76,14
1,91
27,78
11,27
61,10
41,23
84,61
42,58
90,48
2,51
30,60
25,96
53,3
48,43
83,36
75,34
5,46
27,26
95,93
84,55
25,46
1,12
44,83
64,66
1,64
49,48
60,88
33,86
33,23
60,11
53,65
70,42
36,97
90,9
12,75
