90 2554
value,weight
19,90
56,84
7,9
48,35
34,46
7,43
32,55
83,33
19,27
31,25
95,43
62,39
72,19
23,64
52,84
14,87
49,39
17,12
42,73
21,83
86,61
53,59
7,90
58,76
45,68
79,57
79,93
88,57
21,68
71,46
77,54
16,48
30,99
29,72
95,66
46,93
3,81
23,72
25,41
97,56
70,41
58,60
59,69
76,79
35,14
10,46
95,35
85,50
99,93
17,82
25,3
53,48
30,73
12,91
50,59
15,21
88,92
74,97
66,67
63,19
57,54
21,24
88,34
82,67
75,19
38,43
69,57
23,76
16,20
41,40
1,80
90,80
3,55
28,46
20,29
34,98
57,91
58,95
8,64
1,77
62,94
36,20
65,44
93,23
7,87
87,58
54,95
33,11
15,28
96,13
