95 2438
value,weight
93,10
20,64
6,34
2,62
50,51
53,75
94,98
49,65
38,35
55,46
75,5
61,43
93,88
83,66
76,12
41,81
5,91
4,75
52,9
84,69
48,70
25,54
69,36
43,15
27,52
20,15
82,44
25,25
55,55
83,30
46,12
16,3
73,49
85,78
82,52
36,84
3,98
48,48
68,64
74,27
6,90
37,25
16,52
46,44
81,95
61,82
78,40
41,31
97,61
46,95
74,96
86,18
3,64
40,5
69,44
18,39
1,31
94,45
17,95
8,59
88,50
13,44
60,80
7,31
7,43
46,57
66,20
67,17
38,6
98,81
62,80
51,8
80,94
61,90
93,40
22,71
93,82
27,89
42,52
68,81
70,61
63,19
5,36
82,48
96,35
96,43
33,98
48,21
82,2
82,26
88,4
35,86
93,89
14,35
96,56
