90 2479
value,weight
43,12
33,32
58,67
37,40
38,75
32,65
10,70
9,70
62,37
30,70
31,83
36,78
28,56
5,98
64,62
64,33
21,52
38,98
71,29
75,82
13,96
1,24
24,10
7,96
57,41
75,74
80,47
35,9
36,75
55,70
70,45
69,11
88,59
59,20
16,8
35,26
33,90
78,85
80,69
39,83
49,18
85,57
48,16
20,51
71,45
40,75
38,45
81,25
67,99
60,65
15,13
98,60
46,67
5,75
91,64
100,99
26,90
66,40
80,72
84,52
23,79
2,65
51,100
90,26
89,17
2,37
70,44
63,35
22,5
42,96
17,100
58,74
51,24
40,84
13,22
59,27
74,33
91,9
71,45
53,69
16,61
69,90
65,89
32,15
60,76
10,21
5,89
67,18
2,57
28,77
