90 2249
value,weight
85,73
10,44
13,23
92,53
50,22
71,63
23,63
18,46
96,93
95,60
68,31
96,83
80,45
52,61
95,51
26,92
95,11
14,31
14,99
58,44
18,24
90,84
2,64
20,78
43,12
6,25
8,58
81,27
24,33
36,3
58,26
38,61
5,39
64,82
39,72
24,72
21,98
1,65
88,50
44,53
83,66
47,74
17,48
57,34
58,33
50,58
27,65
44,10
51,24
1,83
56,4
18,42
44,87
56,57
51,9
81,100
2,60
41,13
88,17
4,17
1,20
37,33
12,3
78,74
63,32
49,21
94,55
82,68
55,56
73,94
78,56
19,11
27,83
85,90
84,25
52,85
40,86
94,1
24,32
66,82
37,39
99,96
27,41
52,23
42,86
99,20
49,30
67,100
9,14
93,27
