90 2228
value,weight
17,73
80,36
62,31
37,95
5,28
19,47
31,17
8,98
30,16
62,100
87,21
61,44
80,96
55,97
90,1
90,36
81,5
85,55
68,25
28,70
73,87
51,29
84,38
93,56
71,82
33,39
8,24
34,78
81,38
43,31
23,86
10,30
4,72
90,60
10,13
82,86
17,46
12,7
19,51
52,32
29,13
42,17
82,71
93,94
65,86
86,24
54,78
54,59
42,47
23,60
70,95
34,77
70,43
13,61
79,21
20,58
42,63
1,1
50,95
99,34
97,99
6,46
41,4
55,35
79,92
7,7
45,23
69,3
33,22
98,100
28,12
50,94
14,10
62,49
63,17
39,50
92,20
71,85
39,8
2,29
92,79
68,57
7,39
73,45
9,63
61,78
61,88
59,28
47,63
34,39
