90 2242
value,weight
55,68
5,95
73,64
47,26
97,93
84,35
85,7
36,50
83,26
30,17
93,51
11,80
51,96
70,81
23,77
21,83
49,32
53,32
18,82
10,97
15,10
91,35
31,44
45,77
64,31
89,38
45,91
41,60
37,81
32,36
7,55
10,35
51,44
51,14
91,3
90,40
70,47
28,11
75,12
59,19
62,3
48,49
7,36
49,42
32,55
76,48
17,40
66,77
21,78
21,55
81,16
91,94
10,47
75,54
9,83
81,74
65,71
50,51
34,23
24,90
67,68
34,90
7,41
56,34
51,69
27,36
88,7
24,99
55,7
69,81
72,63
36,46
71,45
86,95
21,22
52,18
82,1
31,7
5,98
85,13
96,97
64,63
59,3
43,75
10,56
16,29
44,69
38,48
26,2
37,42
