90 2284
value,weight
82,69
33,18
84,32
36,90
59,70
19,63
51,67
21,76
60,5
61,19
27,11
72,82
37,9
40,64
41,24
14,49
40,82
47,13
78,85
7,65
39,92
92,42
86,15
59,62
15,21
85,28
1,49
41,43
92,94
36,34
76,10
22,87
79,72
17,54
52,30
9,44
67,2
50,87
60,52
53,54
55,89
69,46
64,28
20,72
16,65
77,30
22,77
16,95
54,36
77,76
95,97
49,15
20,73
1,35
56,90
5,84
49,64
4,86
7,19
67,19
19,20
81,63
42,4
21,58
87,99
68,4
10,59
60,51
86,73
39,31
8,48
62,13
5,15
3,36
18,16
33,9
85,66
97,89
47,80
19,57
65,14
33,35
22,73
61,34
72,54
73,83
40,23
52,91
23,99
51,10
