95 2325
value,weight
71,50
12,72
75,66
40,3
49,71
43,81
14,16
51,77
26,98
80,9
9,14
78,14
42,45
86,54
10,41
88,24
5,70
36,15
10,68
3,57
18,36
52,97
40,36
80,69
85,77
87,72
70,80
66,85
67,19
1,51
34,17
26,24
9,52
25,44
95,4
9,64
93,8
86,56
97,53
61,43
50,11
88,72
33,39
75,75
92,79
24,24
60,94
29,47
86,60
26,13
24,33
17,22
39,50
6,57
8,31
45,59
72,25
33,67
36,71
46,26
66,48
45,14
16,17
96,32
58,87
12,89
6,67
81,39
21,50
17,90
55,8
17,53
55,58
34,49
36,21
98,65
71,59
88,67
52,40
55,12
9,86
6,47
42,88
30,45
77,10
52,17
21,67
72,87
38,45
79,47
39,17
34,23
100,84
82,46
51,90
