100 2443
value,weight
6,81
86,10
86,45
81,13
29,32
17,62
53,39
45,98
82,93
19,73
32,67
67,77
15,18
52,9
11,70
56,69
98,31
14,28
92,91
11,79
65,8
87,8
43,82
85,16
71,85
35,12
47,27
33,46
53,34
97,99
24,51
39,9
75,50
45,5
29,58
43,3
44,34
55,28
45,50
2,80
80,97
20,69
32,34
100,68
50,84
20,17
53,61
16,18
49,18
57,21
48,88
62,32
16,68
51,45
5,98
13,1
96,84
53,86
69,88
2,19
40,85
69,69
37,58
99,53
90,24
54,10
25,71
61,51
80,69
75,15
31,12
23,100
5,14
100,36
16,71
28,95
49,6
93,34
33,63
55,46
6,4
44,72
62,33
56,36
40,22
81,83
39,60
47,48
92,58
81,73
73,67
66,87
54,2
82,23
22,29
51,19
52,93
1,37
95,29
93,63
