90 2392
value,weight
13,63
7,45
91,12
28,63
19,50
79,90
22,58
1,55
41,28
70,5
56,100
52,95
37,11
42,51
85,46
41,10
55,37
73,96
59,48
4,37
24,97
65,67
67,95
4,28
14,39
59,5
28,27
41,30
7,37
43,47
2,19
89,86
53,57
11,64
88,72
70,82
19,6
20,69
35,39
92,90
50,41
86,16
23,3
63,40
47,98
49,46
51,87
73,68
94,27
34,30
44,62
71,16
4,18
97,7
56,97
47,77
99,96
82,48
63,40
86,80
70,3
30,39
23,5
17,35
57,51
3,91
62,82
51,53
76,81
76,82
70,77
75,32
28,16
9,92
38,87
93,50
13,59
24,81
33,95
86,90
89,65
7,48
64,40
52,56
27,42
42,52
47,58
53,7
39,71
46,91
