100 2629
value,weight
29,40
24,32
97,67
10,10
98,34
24,82
24,80
42,81
26,63
85,46
89,29
76,48
35,68
29,20
2,7
18,94
88,87
70,96
67,16
6,58
73,97
25,57
70,55
10,35
11,9
37,32
6,66
70,82
76,71
85,36
33,89
62,30
62,34
20,77
92,2
50,18
7,72
74,14
100,97
84,50
2,2
49,83
84,69
85,90
9,48
38,25
13,35
67,88
76,75
83,94
89,84
10,57
46,59
65,52
97,72
11,76
49,14
25,10
99,68
34,70
25,100
19,55
48,1
46,38
38,82
52,65
88,41
9,100
27,71
84,95
38,83
16,74
41,75
35,97
34,15
36,77
2,30
44,58
42,35
77,70
33,9
46,21
68,5
99,4
4,9
22,58
43,4
88,42
28,60
55,9
38,36
22,61
56,54
98,7
72,25
18,74
1,86
15,58
48,78
15,44
