95 2466
value,weight
50,42
18,81
49,69
94,94
30,74
64,55
25,5
5,27
69,41
93,42
89,45
74,31
84,19
99,42
86,12
95,8
9,81
14,18
49,41
11,78
71,61
21,49
64,95
55,69
7,26
27,86
35,67
84,71
61,69
73,38
28,71
68,4
38,70
35,41
97,25
38,4
53,66
72,99
18,100
38,22
69,64
3,53
62,77
69,82
47,38
67,96
70,8
69,43
63,58
33,72
40,43
90,65
20,32
43,45
47,45
75,57
23,6
25,79
31,73
42,43
93,53
38,96
68,21
84,60
56,56
51,21
76,81
13,24
77,88
71,82
12,50
26,7
93,87
73,70
83,81
33,77
68,73
1,28
29,30
90,50
64,22
5,88
60,9
31,56
75,17
66,93
89,30
83,12
85,72
45,33
58,83
80,4
89,92
42,69
38,1
