95 2328
value,weight
48,56
56,71
62,89
60,33
66,1
34,52
2,2
4,42
65,15
84,12
23,8
81,62
19,34
86,72
84,54
98,83
66,81
25,30
64,72
66,38
96,7
46,88
27,24
54,79
91,29
8,35
76,81
22,28
37,45
51,68
86,11
28,62
19,26
8,54
13,62
20,1
82,40
46,83
54,46
65,82
1,91
34,12
5,61
29,82
65,39
94,95
8,94
24,59
66,68
19,93
67,64
79,85
66,28
55,17
7,79
62,42
29,69
50,41
37,20
54,52
59,40
61,41
38,10
46,48
74,68
14,36
66,80
23,88
41,15
45,59
99,51
6,47
3,34
47,98
35,20
79,14
56,22
40,64
34,13
31,70
40,55
85,17
86,79
40,49
55,29
48,30
52,91
90,31
46,53
91,36
56,50
30,58
43,39
73,40
56,32
