95 2595
value,weight
19,31
73,81
16,83
89,81
5,59
41,94
7,98
11,3
56,19
66,46
64,56
75,44
74,50
45,100
27,86
61,12
29,5
92,94
46,10
61,40
67,53
47,68
93,76
37,65
72,25
47,12
14,86
94,93
39,66
12,33
67,10
58,48
72,36
38,73
39,58
73,13
25,85
83,93
29,40
39,15
27,73
19,60
52,58
44,64
23,10
90,35
80,42
2,90
12,83
64,59
63,92
71,50
3,50
70,90
90,20
50,49
50,62
84,10
62,60
9,34
27,79
72,100
99,55
42,86
60,89
98,12
86,67
31,46
52,83
24,85
50,77
25,9
65,5
38,77
88,55
32,89
38,24
79,14
62,71
73,72
54,53
32,92
98,35
79,52
88,29
19,46
86,27
55,27
16,69
35,16
53,68
8,75
15,86
38,57
97,33
