90 2530
value,weight
76,15
58,66
4,44
73,45
91,2
11,16
93,72
93,4
42,73
80,19
85,36
48,99
25,93
58,61
65,29
44,69
79,86
91,11
63,3
31,53
77,85
55,23
90,38
45,74
22,67
72,95
35,88
89,15
43,73
52,71
8,46
60,14
26,38
100,94
33,86
41,83
48,85
89,6
82,91
32,57
56,81
60,56
100,23
97,22
76,56
76,47
65,34
38,99
17,75
31,95
79,76
34,68
33,77
68,31
33,4
86,66
32,71
13,88
38,37
39,32
6,37
35,10
34,88
72,44
88,12
82,5
31,84
64,81
35,40
18,93
13,89
12,47
96,79
30,86
12,49
49,86
12,79
73,37
83,86
48,80
69,95
46,33
38,96
50,83
74,49
46,37
11,53
5,6
4,76
10,57
