100 2552
value,weight
8,15
49,16
47,72
17,83
94,77
79,65
72,16
2,65
72,32
75,34
19,11
23,92
82,36
2,39
29,25
35,74
50,13
34,81
47,72
67,55
5,50
99,83
81,34
17,68
61,89
47,5
46,95
35,1
64,6
89,68
30,46
41,57
95,48
43,27
86,86
64,25
71,42
32,9
83,34
2,9
45,78
23,40
97,90
61,91
74,37
42,94
67,99
50,16
50,67
17,28
87,2
72,42
80,1
64,80
20,11
52,19
55,73
84,74
7,83
19,47
31,72
41,46
57,60
91,8
64,77
76,27
83,19
96,43
38,49
78,42
54,43
39,49
87,21
44,30
94,47
89,47
20,65
7,92
79,67
39,75
25,50
77,78
20,29
1,44
83,87
30,43
82,72
59,77
82,90
51,79
32,58
71,42
89,44
12,33
38,20
53,98
84,57
88,68
12,81
23,49
