95 2627
value,weight
91,34
32,79
31,32
45,33
48,44
29,52
12,38
8,96
68,70
80,94
99,100
76,66
52,87
96,81
89,21
62,70
15,73
20,91
25,39
25,48
51,53
14,94
1,33
26,38
90,75
53,67
50,58
71,65
18,79
23,35
34,97
76,53
96,94
18,34
78,46
76,72
23,68
88,65
72,84
73,26
55,81
91,60
41,29
22,34
43,65
95,9
10,36
73,73
28,71
33,90
3,79
52,59
80,14
60,65
63,83
53,34
48,24
19,19
47,64
38,68
27,39
96,10
63,19
80,44
94,96
61,75
74,49
75,10
36,24
53,69
74,56
22,6
31,17
32,49
91,84
67,18
8,40
4,63
22,84
38,43
33,44
68,88
21,97
56,73
74,23
37,43
48,77
95,76
23,9
16,98
33,68
28,53
94,9
45,31
49,30
