90 1960
value,weight
37,32
54,51
18,3
79,14
91,43
96,62
3,30
49,22
5,59
16,13
40,56
50,31
60,30
63,48
36,7
24,6
8,68
17,41
89,42
22,60
4,97
12,11
100,36
44,8
43,86
59,61
29,22
89,53
37,58
81,15
26,86
50,69
13,27
50,61
28,36
77,9
81,48
25,4
38,39
69,54
76,53
19,45
69,62
66,59
60,54
75,11
3,26
36,27
30,42
88,13
98,32
6,45
1,46
46,39
34,75
28,23
42,23
26,80
87,97
60,14
97,77
29,66
88,48
90,83
39,78
62,7
76,30
37,39
27,23
29,47
66,41
6,40
82,15
19,14
20,72
60,34
69,44
11,47
88,77
96,92
99,58
40,32
100,68
100,55
60,23
65,75
90,52
19,85
90,20
19,14
