85 2294
value,weight
71,95
88,54
33,54
24,38
27,81
72,100
25,18
83,99
61,8
14,25
42,62
55,98
98,28
72,79
9,62
1,81
69,2
23,68
20,25
35,70
54,26
30,7
55,25
65,69
36,71
99,39
64,39
41,92
24,86
77,71
85,54
48,6
39,33
1,85
93,86
57,29
89,21
49,69
6,94
35,83
35,53
3,97
83,90
19,15
17,75
70,87
99,90
25,99
87,30
86,1
33,33
71,1
9,69
9,3
68,58
26,53
19,41
14,52
56,81
52,4
96,22
35,74
30,26
33,22
56,58
85,77
39,77
20,59
76,9
63,6
58,57
74,76
44,4
88,51
56,83
74,98
15,7
89,86
10,95
94,1
84,93
100,76
9,51
21,98
37,19
