95 2258
value,weight
73,45
9,23
48,72
96,67
76,74
43,98
84,26
65,9
95,69
25,3
24,90
36,97
70,21
57,19
16,14
96,61
1,61
42,92
11,22
14,36
44,61
29,12
59,28
64,43
17,20
15,72
59,63
28,5
51,8
64,14
6,88
67,56
37,10
55,79
54,57
89,8
8,35
43,32
6,17
87,75
94,6
62,45
19,14
47,26
47,3
72,55
44,73
52,83
64,71
57,22
9,61
48,35
1,15
24,68
31,16
86,90
58,36
95,45
1,60
91,88
81,100
54,1
48,46
21,25
71,62
33,86
87,72
36,57
83,27
88,29
52,6
22,76
79,32
30,21
85,89
96,21
97,66
74,44
47,55
99,86
63,72
100,83
90,96
8,63
3,4
2,74
57,80
35,86
60,36
71,12
82,29
88,67
15,42
60,24
48,53
