100 2558
value,weight
35,69
83,16
99,47
27,82
3,25
65,31
99,21
62,21
87,6
79,37
27,5
77,42
85,94
5,97
91,96
85,62
99,8
65,17
98,85
54,100
60,70
1,82
1,55
30,91
33,6
93,62
63,97
88,74
94,22
31,74
61,52
19,45
71,84
87,76
60,4
79,72
85,15
71,32
97,48
31,68
34,81
68,20
87,12
58,57
35,74
16,28
25,14
27,40
79,80
73,1
61,27
23,8
68,90
57,57
18,74
68,94
54,42
19,86
33,95
35,19
82,43
30,75
100,24
33,11
23,50
51,3
16,40
57,32
8,60
38,29
61,19
90,83
86,82
32,83
96,16
99,52
98,41
46,38
63,30
97,49
3,16
68,30
31,60
22,82
100,75
45,18
69,99
60,74
56,89
61,42
20,64
39,30
23,46
46,21
24,76
2,59
11,99
30,50
12,41
30,97
