85 2364
value,weight
24,30
100,90
34,32
50,53
51,10
86,25
67,66
94,20
39,2
46,75
32,64
82,49
36,81
45,89
42,6
25,63
53,95
75,50
52,50
94,24
47,51
14,31
3,20
45,74
79,78
94,64
14,66
49,46
76,71
2,41
34,59
58,68
76,49
59,36
48,19
47,72
35,58
98,90
55,67
98,38
72,91
7,80
57,99
30,84
85,43
89,17
95,23
52,50
96,9
72,90
90,63
66,94
68,10
47,95
38,53
81,8
39,89
85,65
54,74
81,81
77,8
60,97
19,56
30,50
9,82
58,98
37,64
48,33
93,2
21,73
75,52
40,77
45,21
40,40
71,48
77,93
24,34
43,91
78,47
79,86
94,62
26,84
18,3
87,79
93,58
