100 2514
value,weight
51,18
88,65
69,76
39,99
27,16
85,40
56,30
37,28
63,11
42,75
33,1
50,43
11,41
13,94
16,10
19,5
60,4
61,22
85,1
78,86
37,28
14,15
71,65
35,23
64,21
100,85
24,49
66,16
83,78
83,1
54,34
99,41
23,25
31,91
93,30
53,80
17,18
4,62
34,100
32,36
12,42
4,12
63,33
99,23
45,3
41,43
22,56
9,73
85,76
84,99
10,2
68,54
3,80
98,93
89,48
6,94
4,95
12,82
1,89
15,90
70,17
83,38
8,63
65,40
83,16
47,92
19,46
96,49
78,72
76,65
25,87
92,35
9,22
73,95
74,31
21,67
62,95
53,66
75,68
44,97
47,78
47,10
56,64
11,85
60,48
41,23
41,17
42,2
19,38
96,78
96,9
5,53
14,42
30,73
89,86
45,13
90,98
100,82
10,24
10,94
