85 2191
value,weight
77,82
14,36
56,59
38,69
57,3
97,3
43,64
2,48
17,66
59,84
27,2
95,63
98,7
88,59
25,34
16,78
35,98
99,50
95,15
30,42
22,48
86,79
69,76
94,6
79,35
17,16
21,74
14,43
27,52
93,38
67,81
72,26
51,66
38,35
30,63
93,12
94,20
60,93
95,44
80,46
55,73
54,37
77,75
12,99
83,16
69,20
20,10
55,61
19,52
59,74
68,67
95,39
2,96
20,49
79,77
91,20
3,71
74,64
10,91
20,99
44,52
24,93
38,30
7,95
68,2
13,75
5,94
59,58
14,26
7,81
48,37
60,51
98,29
100,63
32,6
41,13
88,91
99,48
84,42
12,26
81,77
2,19
31,63
58,18
87,89
