85 1942
value,weight
25,83
28,90
38,46
74,95
49,7
68,2
64,39
15,41
68,67
70,72
45,92
51,89
17,6
56,47
9,25
60,74
34,30
84,15
63,53
28,42
15,2
2,53
10,30
46,27
55,65
2,59
12,13
37,16
85,1
85,35
28,30
76,46
21,50
21,88
4,4
31,9
40,54
73,97
45,56
23,3
42,49
49,68
5,69
27,52
45,39
18,70
88,14
24,4
72,14
52,92
68,37
22,78
39,98
47,11
55,20
59,56
53,74
27,34
36,75
46,41
16,82
22,80
7,95
20,2
6,37
63,74
41,83
82,18
97,23
97,33
74,90
66,48
60,3
2,85
43,77
45,29
7,50
1,4
46,44
25,6
92,40
51,10
97,38
99,13
80,72
