95 2352
value,weight
13,52
18,82
57,80
66,90
78,50
33,29
67,44
16,85
45,6
59,88
61,15
43,9
4,62
92,51
31,38
93,94
16,17
97,53
9,82
91,44
34,56
93,60
21,93
66,85
36,12
76,83
91,53
81,15
46,49
97,47
73,84
36,46
30,9
20,7
36,10
47,8
86,79
63,95
71,80
28,66
35,61
55,77
32,48
46,73
87,52
85,100
13,39
51,48
2,74
17,46
44,49
97,4
94,14
44,30
77,77
91,29
16,76
57,1
91,71
7,53
73,37
92,60
36,45
56,41
45,71
89,41
63,33
8,50
72,44
17,21
29,25
74,84
3,34
33,61
76,33
31,3
48,85
60,83
14,12
59,8
35,95
68,38
41,67
77,21
61,44
49,84
56,74
45,18
39,58
94,6
98,29
30,18
19,35
40,69
99,48
