100 2537
value,weight
56,91
2,96
68,27
94,66
22,92
74,83
86,16
53,72
43,35
88,50
81,30
45,78
5,7
45,26
67,41
62,84
63,22
5,2
8,79
9,23
20,89
28,57
51,63
34,91
83,63
79,97
8,1
37,43
77,36
75,28
94,77
73,26
11,35
93,7
96,40
21,71
7,9
55,79
11,28
1,37
99,68
13,14
25,17
75,10
68,89
33,95
77,93
24,78
15,32
25,2
76,76
51,97
84,21
53,20
95,20
30,52
35,5
2,2
86,46
27,58
25,73
61,47
64,59
90,31
52,49
97,19
92,59
46,46
92,4
16,96
79,79
7,49
26,30
87,89
100,66
70,6
99,42
24,10
95,62
87,86
87,43
62,9
82,77
11,5
28,50
63,74
89,54
85,58
18,41
72,32
5,99
61,70
49,74
67,100
4,92
74,94
83,73
30,43
58,55
45,38
