100 2582
value,weight
66,34
78,81
97,93
30,31
50,84
90,15
36,82
54,77
41,19
8,73
75,88
92,71
90,66
73,91
49,52
91,25
92,79
65,44
36,7
100,73
97,53
5,67
94,68
21,93
29,27
59,35
80,25
50,51
27,94
91,35
85,81
37,12
40,74
85,100
90,78
75,43
32,58
65,37
62,77
26,82
63,51
79,72
78,63
65,19
16,61
82,4
89,92
11,34
74,74
7,23
82,71
98,70
62,9
38,9
48,25
85,72
22,36
1,95
82,37
59,38
86,26
70,99
7,47
77,41
79,9
25,24
99,7
84,35
21,89
38,32
53,100
64,37
54,32
2,72
96,46
25,76
19,79
83,59
23,19
4,7
83,45
31,58
83,26
64,69
61,57
81,23
78,66
96,83
73,10
48,59
98,57
22,26
94,13
85,41
14,29
9,70
11,38
48,75
23,21
77,33
